idx,step,amount,isFraud,amount_log,day,hour,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
105410,14,391263.0,0,12.87714,0,14,False,True,False,False,False
2018710,329,28347.39,0,10.252361,13,17,False,True,False,False,False
2559030,402,1114943.8,0,13.924316,16,18,False,False,False,False,True
1935441,322,774758.5,0,13.560309,13,10,False,False,False,False,True
193922,18,2470.42,0,7.8129525,0,18,False,False,False,False,True
195853,18,67848.78,0,11.125066,0,18,False,True,False,False,False
1531711,258,284706.38,0,12.55922,10,18,False,True,False,False,False
295318,36,488862.78,0,13.099841,1,12,False,False,False,False,True
1347661,235,98990.22,0,11.502796,9,19,False,True,False,False,False
508802,132,42795.29,0,10.66423,5,12,False,True,False,False,False
1326625,233,59703.78,0,10.997184,9,17,False,True,False,False,False
2419157,381,353917.66,0,12.776825,15,21,False,True,False,False,False
1410243,250,996146.0,0,13.811651,10,10,False,False,False,False,True
1137978,207,599506.2,0,13.3038645,8,15,False,False,False,False,True
2247581,356,3320845.0,0,15.015731,14,20,False,False,False,False,True
849192,177,221873.23,0,12.309871,7,9,False,True,False,False,False
340380,39,326299.44,0,12.695577,1,15,False,True,False,False,False
421318,43,325257.94,0,12.69238,1,19,False,True,False,False,False
1431298,251,314230.88,0,12.657889,10,11,False,True,False,False,False
2693704,565,404501.8,0,12.910417,23,13,False,False,False,False,True
2010908,328,514814.0,0,13.151565,13,16,False,True,False,False,False
490249,130,266069.94,0,12.491522,5,10,False,True,False,False,False
872348,179,9331.89,0,9.141407,7,11,False,True,False,False,False
2451890,395,98557.24,0,11.498413,16,11,False,True,False,False,False
2676104,544,120545.58,0,11.6998,22,16,False,True,False,False,False
285341,35,40856.81,0,10.617878,1,11,False,True,False,False,False
1432992,251,177152.31,0,12.084777,10,11,False,True,False,False,False
2750362,687,138162.3,0,11.836199,28,15,False,True,False,False,False
1764956,299,242109.5,0,12.397154,12,11,False,True,False,False,False
2365289,378,193305.45,0,12.172037,15,18,False,True,False,False,False
531578,133,98888.06,0,11.501764,5,13,False,True,False,False,False
209305,19,150475.28,0,11.921567,0,19,False,True,False,False,False
167709,17,71471.46,0,11.177081,0,17,False,True,False,False,False
1029806,188,84217.1,0,11.341177,7,20,False,True,False,False,False
1593211,275,28541.59,0,10.259188,11,11,False,True,False,False,False
2015109,329,1013412.9,0,13.828836,13,17,False,False,False,False,True
2167898,351,258803.38,0,12.463832,14,15,False,True,False,False,False
376420,41,246188.77,0,12.413862,1,17,False,True,False,False,False
210400,19,118430.4,0,11.682097,0,19,False,True,False,False,False
649104,141,47848.33,0,10.775833,5,21,False,True,False,False,False
1574653,262,1040825.5,0,13.855527,10,22,False,False,False,False,True
2704669,587,2421502.5,0,14.6999,24,11,False,False,False,False,True
2041757,330,131356.9,0,11.785688,13,18,False,True,False,False,False
2710436,590,103215.8,0,11.544597,24,14,False,True,False,False,False
253564,33,141322.7,0,11.858815,1,9,False,True,False,False,False
202450,19,103426.87,0,11.546639,0,19,False,True,False,False,False
548389,134,362205.3,0,12.799972,5,14,False,True,False,False,False
2374119,378,33567.88,0,10.421385,15,18,False,True,False,False,False
759689,160,592907.8,0,13.292798,6,16,False,True,False,False,False
1092484,204,638735.5,0,13.367249,8,12,False,False,False,False,True
1719403,285,27412.43,0,10.218824,11,21,False,True,False,False,False
97127,14,89953.56,0,11.407071,0,14,False,True,False,False,False
718102,157,162438.17,0,11.998065,6,13,False,True,False,False,False
432464,44,128664.33,0,11.764977,1,20,False,True,False,False,False
158057,17,49992.2,0,10.819662,0,17,False,True,False,False,False
289706,36,194858.73,0,12.18004,1,12,False,True,False,False,False
1747975,298,728144.75,0,13.498258,12,10,False,False,False,False,True
991082,187,251169.66,0,12.433892,7,19,False,False,False,False,True
2164445,351,24978.58,0,10.1258545,14,15,False,True,False,False,False
1593916,275,141258.73,0,11.858362,11,11,False,False,False,False,True
1678389,282,96752.03,0,11.479927,11,18,False,True,False,False,False
1181862,210,178747.62,0,12.093741,8,18,False,True,False,False,False
1752670,299,416957.97,0,12.940745,12,11,False,True,False,False,False
1011995,187,213571.94,0,12.271738,7,19,False,False,False,False,True
1784295,301,109445.07,0,11.603196,12,13,False,True,False,False,False
305528,36,70192.29,0,11.159022,1,12,False,True,False,False,False
196942,19,230778.84,0,12.349224,0,19,False,True,False,False,False
2280864,370,481551.34,0,13.084772,15,10,False,True,False,False,False
2197646,353,161043.31,0,11.989441,14,17,False,True,False,False,False
915510,182,112030.26,0,11.626542,7,14,False,True,False,False,False
1603876,276,92415.62,0,11.4340725,11,12,False,True,False,False,False
575422,136,47779.46,0,10.774393,5,16,False,True,False,False,False
2554105,402,242741.44,0,12.39976,16,18,False,True,False,False,False
931480,183,457275.25,0,13.033045,7,15,False,True,False,False,False
621142,139,183554.84,0,12.120279,5,19,False,True,False,False,False
767070,161,219356.19,0,12.298461,6,17,False,True,False,False,False
1949215,323,91869.73,0,11.428148,13,11,False,True,False,False,False
208366,19,245181.28,0,12.409761,0,19,False,True,False,False,False
470417,129,157015.98,0,11.964116,5,9,False,True,False,False,False
1351305,235,273320.53,0,12.518408,9,19,False,True,False,False,False
590501,137,187115.97,0,12.139495,5,17,False,True,False,False,False
727770,158,539587.8,0,13.198565,6,14,False,True,False,False,False
2177742,352,335128.12,0,12.722274,14,16,False,True,False,False,False
1912312,310,235858.8,0,12.370997,12,22,False,True,False,False,False
1675443,282,378484.0,0,12.843934,11,18,False,False,False,False,True
1250013,227,183664.2,0,12.120875,9,11,False,True,False,False,False
229900,20,492799.72,0,13.107862,0,20,False,False,False,False,True
1545920,259,265283.72,0,12.488563,10,19,False,False,False,False,True
2338377,375,498545.97,0,13.119455,15,15,False,True,False,False,False
2600101,404,110324.57,0,11.6112,16,20,False,True,False,False,False
1242403,226,46131.77,0,10.739301,9,10,False,True,False,False,False
1307309,231,16885.78,0,9.734345,9,15,False,True,False,False,False
840037,165,35102.02,0,10.466071,6,21,False,True,False,False,False
955024,185,31843.39,0,10.368648,7,17,False,True,False,False,False
1065137,202,32519.04,0,10.389643,8,10,False,True,False,False,False
635956,140,10634.39,0,9.272037,5,20,False,True,False,False,False
2332794,374,63208.02,0,11.054218,15,14,False,True,False,False,False
1483952,255,103648.31,0,11.548779,10,15,False,True,False,False,False
1465965,253,320359.1,0,12.677204,10,13,False,False,False,False,True
2022674,329,257100.27,0,12.45723,13,17,False,True,False,False,False
1642305,279,271146.97,0,12.510424,11,15,False,False,False,False,True
223547,20,212789.56,0,12.268068,0,20,False,True,False,False,False
1707800,284,158690.73,0,11.974725,11,20,False,True,False,False,False
1290642,230,164241.03,0,12.009103,9,14,False,True,False,False,False
798726,163,57349.99,0,10.956963,6,19,False,True,False,False,False
2755425,688,13224.36,0,9.489967,28,16,False,True,False,False,False
2246669,356,129651.6,0,11.772621,14,20,False,True,False,False,False
2291038,371,183546.55,0,12.1202345,15,11,False,True,False,False,False
2379524,378,2391.32,0,7.780437,15,18,False,True,False,False,False
1152604,208,128667.28,0,11.765,8,16,False,True,False,False,False
1459663,253,190966.05,0,12.159862,10,13,False,True,False,False,False
2153762,350,200575.31,0,12.208955,14,14,False,True,False,False,False
1542784,259,185700.98,0,12.131904,10,19,False,True,False,False,False
940327,184,286202.22,0,12.564461,7,16,False,True,False,False,False
1649900,280,71057.58,0,11.171274,11,16,False,True,False,False,False
369361,41,70835.77,0,11.168148,1,17,False,True,False,False,False
539660,133,299713.2,0,12.610588,5,13,False,False,False,False,True
2766143,705,402719.7,0,12.906001,29,9,False,True,False,False,False
716070,157,115115.08,0,11.653705,6,13,False,False,False,False,True
1228496,225,341416.22,0,12.740864,9,9,False,True,False,False,False
1145688,208,408551.03,0,12.920377,8,16,False,True,False,False,False
1300191,231,43649.37,0,10.6839905,9,15,False,True,False,False,False
2607113,405,35283.65,0,10.471231,16,21,False,True,False,False,False
30093,10,125874.78,0,11.743059,0,10,False,True,False,False,False
744180,159,147722.55,0,11.903105,6,15,False,True,False,False,False
1958744,324,51303.56,0,10.845554,13,12,False,True,False,False,False
340034,39,280001.5,0,12.542558,1,15,False,False,False,False,True
1754031,299,92827.62,0,11.438521,12,11,False,True,False,False,False
2316503,373,148809.73,0,11.910438,15,13,False,True,False,False,False
1527662,258,24934.12,0,10.124073,10,18,False,True,False,False,False
920638,182,69807.69,0,11.153528,7,14,False,True,False,False,False
720943,157,182724.61,0,12.1157465,6,13,False,True,False,False,False
2761820,692,87666.57,0,11.381319,28,20,False,True,False,False,False
2073663,332,111486.39,0,11.6216755,13,20,False,False,False,False,True
2193633,353,27834.41,0,10.2341,14,17,False,True,False,False,False
2236510,355,472715.2,0,13.066253,14,19,False,True,False,False,False
156216,17,180415.0,0,12.103026,0,17,False,True,False,False,False
1178405,210,175482.67,0,12.075307,8,18,False,True,False,False,False
795504,162,116742.24,0,11.667741,6,18,False,True,False,False,False
1038088,190,246984.77,0,12.41709,7,22,False,True,False,False,False
1566289,260,197318.44,0,12.192584,10,20,False,True,False,False,False
1457347,253,1139630.6,0,13.946217,10,13,False,False,False,False,True
2626188,451,108420.52,0,11.593791,18,19,False,True,False,False,False
1994756,327,4916.6,0,8.500779,13,15,False,True,False,False,False
2299233,372,39922.46,0,10.594745,15,12,False,True,False,False,False
2131334,348,37638.87,0,10.535846,14,12,False,True,False,False,False
2144730,349,493087.03,0,13.108445,14,13,False,True,False,False,False
693567,155,109383.53,0,11.602633,6,11,False,True,False,False,False
629522,139,649879.3,0,13.384545,5,19,False,True,False,False,False
561941,135,238700.81,0,12.382975,5,15,False,False,False,False,True
355881,40,378901.75,0,12.845037,1,16,False,True,False,False,False
1096750,204,98926.96,0,11.502157,8,12,False,False,False,False,True
769758,161,13050.69,0,9.476749,6,17,False,True,False,False,False
561773,135,134373.27,0,11.808392,5,15,False,True,False,False,False
689944,155,397248.03,0,12.892322,6,11,False,True,False,False,False
1447685,252,288932.75,0,12.5739565,10,12,False,False,False,False,True
1804108,302,156182.56,0,11.958794,12,14,False,True,False,False,False
2020217,329,30388.54,0,10.321887,13,17,False,True,False,False,False
2729494,615,56510.5,1,10.942217,25,15,False,False,False,False,True
676369,154,667937.4,0,13.411953,6,10,False,False,False,False,True
461329,95,908840.75,0,13.719928,3,23,False,False,False,False,True
2755022,688,256750.53,0,12.455868,28,16,False,True,False,False,False
2082350,333,163312.62,0,12.003434,13,21,False,True,False,False,False
1554121,260,558979.75,0,13.233872,10,20,False,False,False,False,True
1623225,277,641902.5,0,13.372195,11,13,False,False,False,False,True
1447013,252,270602.0,0,12.508411,10,12,False,True,False,False,False
676763,154,351018.88,0,12.768601,6,10,False,True,False,False,False
1419358,250,142638.83,0,11.868085,10,10,False,True,False,False,False
1897907,308,3089.46,0,8.036399,12,20,False,True,False,False,False
2626703,451,76436.59,0,11.244243,18,19,False,True,False,False,False
1527642,258,119195.46,0,11.688537,10,18,False,True,False,False,False
876913,179,735567.4,0,13.5084,7,11,False,False,False,False,True
2267926,369,551695.7,0,13.220756,15,9,False,False,False,False,True
491877,131,430954.25,0,12.973762,5,11,False,True,False,False,False
513234,132,480909.1,0,13.083438,5,12,False,True,False,False,False
204784,19,94752.87,0,11.459048,0,19,False,True,False,False,False
784222,162,147945.23,0,11.904611,6,18,False,True,False,False,False
1414588,250,34898.22,0,10.460248,10,10,False,True,False,False,False
2484895,397,144662.69,0,11.882174,16,13,False,True,False,False,False
2214175,354,87081.35,0,11.374621,14,18,False,True,False,False,False
2308650,373,318321.06,0,12.670822,15,13,False,False,False,False,True
891731,180,262497.78,0,12.478005,7,12,False,True,False,False,False
213350,19,1589942.4,0,14.27921,0,19,False,False,False,False,True
2347962,376,218435.48,0,12.294255,15,16,False,True,False,False,False
2679072,545,40589.27,0,10.611308,22,17,False,True,False,False,False
1348022,235,75530.77,0,11.232322,9,19,False,True,False,False,False
1882789,307,85038.43,0,11.350883,12,19,False,True,False,False,False
841130,166,376774.84,0,12.839409,6,22,False,False,False,False,True
205172,19,685429.6,0,13.437804,0,19,False,False,False,False,True
501538,131,129907.68,0,11.774594,5,11,False,True,False,False,False
969179,185,90772.19,0,11.41613,7,17,False,True,False,False,False
2296124,372,91765.13,0,11.42701,15,12,False,True,False,False,False
57531,11,124766.55,0,11.734216,0,11,False,True,False,False,False
701461,156,479731.16,0,13.080985,6,12,False,True,False,False,False
1853072,306,289442.88,0,12.57572,12,18,False,False,False,False,True
2638122,490,717051.5,0,13.482905,20,10,False,True,False,False,False
1610242,276,87403.86,0,11.378318,11,12,False,True,False,False,False
2308875,373,196206.45,0,12.186933,15,13,False,True,False,False,False
1579088,263,62630.26,0,11.045035,10,23,False,True,False,False,False
2484104,397,3079212.0,0,14.940185,16,13,False,False,False,False,True
303758,36,456225.6,0,13.030747,1,12,False,False,False,False,True
1440022,252,103845.8,0,11.550682,10,12,False,True,False,False,False
1348523,235,72699.25,0,11.194114,9,19,False,True,False,False,False
2246981,356,26209.43,0,10.173951,14,20,False,True,False,False,False
1649993,280,229198.52,0,12.342353,11,16,False,True,False,False,False
2381697,379,62686.44,0,11.045933,15,19,False,True,False,False,False
1511119,257,433635.66,0,12.979964,10,17,False,True,False,False,False
114651,15,539645.94,0,13.198672,0,15,False,True,False,False,False
842299,166,142290.2,0,11.865638,6,22,False,False,False,False,True
1455743,253,504630.94,0,13.131587,10,13,False,False,False,False,True
532757,133,170431.36,0,12.0461,5,13,False,True,False,False,False
1095337,204,104526.38,0,11.557214,8,12,False,True,False,False,False
691073,155,1238229.4,0,14.029195,6,11,False,False,False,False,True
2592454,404,279959.9,0,12.542409,16,20,False,True,False,False,False
707263,156,254348.7,0,12.446469,6,12,False,True,False,False,False
458704,94,127133.59,0,11.75301,3,22,False,True,False,False,False
2651672,518,174470.69,0,12.069524,21,14,False,True,False,False,False
1944733,323,204367.14,0,12.227683,13,11,False,False,False,False,True
1888049,307,36571.92,0,10.507091,12,19,False,True,False,False,False
1019767,188,279878.16,0,12.542117,7,20,False,True,False,False,False
1912742,310,38814.49,0,10.566601,12,22,False,True,False,False,False
282036,35,69755.63,0,11.152782,1,11,False,True,False,False,False
659863,143,218978.62,0,12.296739,5,23,False,True,False,False,False
2523004,400,130304.98,0,11.777648,16,16,False,True,False,False,False
288049,35,716796.3,0,13.48255,1,11,False,False,False,False,True
752453,160,805791.8,0,13.599584,6,16,False,False,False,False,True
1208361,212,186582.73,0,12.136641,8,20,False,True,False,False,False
1746021,298,374140.78,0,12.832393,12,10,False,True,False,False,False
2696562,567,45020.64,0,10.714921,23,15,False,True,False,False,False
1678424,282,39477.96,0,10.583549,11,18,False,True,False,False,False
2509247,399,488706.12,0,13.099521,16,15,False,True,False,False,False
2413200,380,286671.03,0,12.566097,15,20,False,True,False,False,False
125371,15,431181.47,0,12.974289,0,15,False,True,False,False,False
1000447,187,34313.72,0,10.443358,7,19,False,True,False,False,False
648118,140,312468.1,0,12.652264,5,20,False,True,False,False,False
654206,141,312473.94,0,12.652283,5,21,False,False,False,False,True
949270,184,88709.46,0,11.393145,7,16,False,True,False,False,False
416481,43,10415.13,0,9.251206,1,19,False,True,False,False,False
504130,131,64681.47,0,11.077261,5,11,False,True,False,False,False
917796,182,69996.28,0,11.156226,7,14,False,True,False,False,False
213892,19,193815.58,0,12.174673,0,19,False,True,False,False,False
1158781,209,287042.84,0,12.567393,8,17,False,True,False,False,False
1476371,254,554417.06,0,13.225677,10,14,False,True,False,False,False
654891,142,136822.67,0,11.826456,5,22,False,True,False,False,False
2120199,347,2859793.0,0,14.866261,14,11,False,False,False,False,True
2494794,398,236983.78,0,12.375755,16,14,False,True,False,False,False
216088,19,204198.48,0,12.226857,0,19,False,True,False,False,False
2188151,353,211592.52,0,12.262427,14,17,False,True,False,False,False
2103526,346,2548706.5,0,14.751098,14,10,False,False,False,False,True
2401574,380,291076.53,0,12.581348,15,20,False,True,False,False,False
2768558,714,218195.69,0,12.293157,29,18,False,True,False,False,False
1829467,304,104397.07,0,11.555976,12,16,False,True,False,False,False
2448082,394,267689.6,0,12.497591,16,10,False,True,False,False,False
1466104,253,2173985.0,0,14.592073,10,13,False,False,False,False,True
1329468,233,51963.79,0,10.858341,9,17,False,True,False,False,False
1849832,306,195257.1,0,12.182083,12,18,False,True,False,False,False
2392557,379,69396.7,0,11.147623,15,19,False,True,False,False,False
423653,44,266994.03,0,12.494989,1,20,False,False,False,False,True
2207491,354,377488.2,0,12.8413,14,18,False,True,False,False,False
1560582,260,212123.06,0,12.264932,10,20,False,True,False,False,False
2574986,403,89103.2,0,11.397573,16,19,False,True,False,False,False
2296549,372,154570.3,0,11.948418,15,12,False,True,False,False,False
120998,15,59762.07,0,10.99816,0,15,False,True,False,False,False
1898108,308,153081.31,0,11.938738,12,20,False,True,False,False,False
1104535,205,71379.22,0,11.17579,8,13,False,False,False,False,True
2630570,469,71149.93,0,11.172573,19,13,False,True,False,False,False
1266230,228,97133.78,0,11.483865,9,12,False,True,False,False,False
653566,141,66396.65,0,11.103432,5,21,False,True,False,False,False
2243777,356,207602.23,0,12.243389,14,20,False,True,False,False,False
1883957,307,321764.7,0,12.681582,12,19,False,True,False,False,False
1476789,254,144910.92,0,11.883888,10,14,False,True,False,False,False
352262,40,52139.57,0,10.861718,1,16,False,True,False,False,False
2526861,400,306532.9,0,12.633087,16,16,False,True,False,False,False
1200022,211,67763.76,0,11.123813,8,19,False,True,False,False,False
720690,157,193680.47,0,12.173975,6,13,False,True,False,False,False
1729616,288,224007.77,0,12.319445,12,0,False,True,False,False,False
134394,16,36519.5,0,10.505656,0,16,False,True,False,False,False
16053,9,218640.31,0,12.295193,0,9,False,True,False,False,False
1966144,325,953245.6,0,13.76763,13,13,False,False,False,False,True
2310146,373,263044.03,0,12.480084,15,13,False,True,False,False,False
2502442,399,261492.9,0,12.47417,16,15,False,True,False,False,False
2414744,380,69917.71,0,11.155103,15,20,False,False,False,False,True
267399,34,19933.92,0,9.900278,1,10,False,True,False,False,False
289402,36,146353.78,0,11.893796,1,12,False,True,False,False,False
173795,18,536577.5,0,13.19297,0,18,False,False,False,False,True
2546573,402,438237.47,0,12.9905205,16,18,False,True,False,False,False
2169483,351,108720.9,0,11.596558,14,15,False,True,False,False,False
269197,34,54101.24,0,10.898649,1,10,False,True,False,False,False
1290595,230,236942.31,0,12.375581,9,14,False,True,False,False,False
1737924,297,200640.55,0,12.20928,12,9,False,True,False,False,False
348155,39,271154.25,0,12.51045,1,15,False,True,False,False,False
2693447,565,225229.7,0,12.324885,23,13,False,True,False,False,False
1165165,209,167726.62,0,12.030103,8,17,False,True,False,False,False
1898533,308,102312.31,0,11.535805,12,20,False,True,False,False,False
2378931,378,62122.03,0,11.036888,15,18,False,True,False,False,False
2646363,505,2251225.5,1,14.6269865,21,1,False,False,False,False,True
1571349,261,37707.25,0,10.537661,10,21,False,True,False,False,False
2435253,393,25993.2,0,10.165668,16,9,False,True,False,False,False
1490018,255,84680.11,0,11.34666,10,15,False,False,False,False,True
967469,185,26575.24,0,10.187811,7,17,False,False,False,False,True
2210692,354,18503.34,0,9.825814,14,18,False,True,False,False,False
120892,15,168405.98,0,12.034144,0,15,False,True,False,False,False
648140,140,167608.23,0,12.029397,5,20,False,True,False,False,False
1936611,322,294579.84,0,12.593312,13,10,False,True,False,False,False
1517107,257,159879.94,0,11.982191,10,17,False,True,False,False,False
2441622,394,245500.89,0,12.411064,16,10,False,True,False,False,False
1039266,190,15440.14,0,9.6448555,7,22,False,True,False,False,False
388095,42,894768.06,0,13.704322,1,18,False,False,False,False,True
388710,42,206726.3,0,12.239161,1,18,False,True,False,False,False
1659696,280,393415.66,0,12.8826275,11,16,False,True,False,False,False
1113542,205,211757.38,0,12.263206,8,13,False,True,False,False,False
2603439,405,108003.83,0,11.58994,16,21,False,True,False,False,False
1126299,206,312367.9,0,12.651943,8,14,False,True,False,False,False
543046,134,395314.03,0,12.887441,5,14,False,True,False,False,False
1566507,260,229574.95,0,12.343993,10,20,False,True,False,False,False
2670050,540,147549.56,0,11.901933,22,12,False,True,False,False,False
2218104,355,230046.48,0,12.3460455,14,19,False,True,False,False,False
1793075,301,59608.38,0,10.995585,12,13,False,True,False,False,False
83886,13,275069.75,0,12.524787,0,13,False,True,False,False,False
542950,134,1512173.4,0,14.22906,5,14,False,False,False,False,True
939710,184,39664.52,0,10.588263,7,16,False,True,False,False,False
289860,36,84728.58,0,11.347232,1,12,False,True,False,False,False
2263765,359,117552.58,0,11.674658,14,23,False,True,False,False,False
2655685,522,244199.88,0,12.40575,21,18,False,True,False,False,False
2465478,396,1547878.0,1,14.252397,16,12,False,False,False,False,True
2021633,329,394003.53,0,12.88412,13,17,False,True,False,False,False
2074099,332,16599.79,0,9.717266,13,20,False,True,False,False,False
1212738,212,170823.77,0,12.048399,8,20,False,True,False,False,False
1736066,297,24591.78,0,10.110249,12,9,False,True,False,False,False
835096,165,243874.14,0,12.404416,6,21,False,True,False,False,False
2034194,330,112967.56,0,11.634873,13,18,False,True,False,False,False
2066265,332,1153.55,0,7.052332,13,20,False,True,False,False,False
2335539,375,3013.13,0,8.011398,15,15,False,True,False,False,False
2580105,403,169672.78,0,12.041639,16,19,False,True,False,False,False
1087537,204,27021.89,0,10.204476,8,12,False,True,False,False,False
1855896,306,278726.38,0,12.537993,12,18,False,True,False,False,False
1392653,238,284581.94,0,12.558784,9,22,False,True,False,False,False
1825900,304,139380.69,0,11.844978,12,16,False,True,False,False,False
65615,12,143950.7,0,11.87724,0,12,False,True,False,False,False
2498916,398,46263.48,0,10.742151,16,14,False,True,False,False,False
1740862,298,330065.9,0,12.707054,12,10,False,True,False,False,False
1710577,284,80635.22,0,11.297715,11,20,False,False,False,False,True
278449,35,1002067.3,0,13.817577,1,11,False,False,False,False,True
474548,129,44376.49,0,10.70051,5,9,False,True,False,False,False
807532,163,83276.61,0,11.329947,6,19,False,True,False,False,False
2462410,396,38669.14,0,10.562849,16,12,False,True,False,False,False
1348659,235,1030231.5,0,13.845296,9,19,False,False,False,False,True
1170976,210,222668.06,0,12.313446,8,18,False,False,False,False,True
2187960,353,369840.56,0,12.820833,14,17,False,True,False,False,False
1005060,187,10503.84,0,9.259686,7,19,False,True,False,False,False
1097935,204,436210.88,0,12.985886,8,12,False,False,False,False,True
512301,132,96621.75,0,11.4785795,5,12,False,True,False,False,False
1580407,264,81342.88,0,11.306454,11,0,False,True,False,False,False
1609909,276,52986.89,0,10.877837,11,12,False,True,False,False,False
2283908,371,662197.2,0,13.403321,15,11,False,True,False,False,False
1095982,204,92681.01,0,11.43694,8,12,False,True,False,False,False
790396,162,120035.46,0,11.6955595,6,18,False,True,False,False,False
284407,35,94951.27,0,11.461141,1,11,False,True,False,False,False
1224496,215,50751.0,0,10.834726,8,23,False,True,False,False,False
1393743,238,73522.03,0,11.205368,9,22,False,True,False,False,False
1592553,275,213755.98,0,12.2726,11,11,False,True,False,False,False
2489862,398,122196.07,0,11.713399,16,14,False,True,False,False,False
922938,182,363581.28,0,12.803763,7,14,False,True,False,False,False
860122,178,4272573.0,0,15.267727,7,10,False,False,False,False,True
2390751,379,1098434.1,0,13.909398,15,19,False,False,False,False,True
2291059,371,377330.75,0,12.840882,15,11,False,True,False,False,False
1187243,211,84885.3,0,11.34908,8,19,False,True,False,False,False
2543072,401,67384.74,0,11.118203,16,17,False,True,False,False,False
1472457,254,189945.19,0,12.154501,10,14,False,True,False,False,False
923897,182,267128.53,0,12.495493,7,14,False,True,False,False,False
1659186,280,131705.23,0,11.788337,11,16,False,True,False,False,False
2425400,383,89469.17,0,11.401671,15,23,False,True,False,False,False
2149696,350,52133.8,0,10.861608,14,14,False,True,False,False,False
2348902,376,87221.27,0,11.376226,15,16,False,True,False,False,False
451553,47,239421.92,0,12.385991,1,23,False,True,False,False,False
2738717,661,228573.9,0,12.339623,27,13,False,True,False,False,False
970753,186,248852.12,0,12.424623,7,18,False,True,False,False,False
152259,16,118965.96,0,11.686609,0,16,False,True,False,False,False
2417680,381,105643.36,0,11.567843,15,21,False,True,False,False,False
896064,181,200074.08,0,12.206453,7,13,False,True,False,False,False
681931,154,112686.55,0,11.632383,6,10,False,True,False,False,False
294031,36,130421.99,0,11.778546,1,12,False,True,False,False,False
283461,35,7929.58,0,8.978607,1,11,False,True,False,False,False
1244894,226,309484.8,0,12.642671,9,10,False,True,False,False,False
1923410,321,1341877.1,0,14.109582,13,9,False,False,False,False,True
972301,186,13604.63,0,9.518312,7,18,False,True,False,False,False
1347518,235,78773.51,0,11.274358,9,19,False,True,False,False,False
1958097,324,303759.28,0,12.623998,13,12,False,True,False,False,False
2370103,378,61523.92,0,11.027214,15,18,False,True,False,False,False
2083258,333,36636.54,0,10.508856,13,21,False,False,False,False,True
172234,17,327744.62,0,12.699996,0,17,False,True,False,False,False
418674,43,330064.06,0,12.707048,1,19,False,True,False,False,False
359336,40,580246.56,0,13.271212,1,16,False,False,False,False,True
2761800,692,496807.7,0,13.115962,28,20,False,False,False,False,True
2193920,353,890105.8,0,13.699098,14,17,False,False,False,False,True
894790,180,130738.9,0,11.7809725,7,12,False,True,False,False,False
1155476,209,244555.3,0,12.407205,8,17,False,True,False,False,False
614071,139,16888.76,0,9.734522,5,19,False,True,False,False,False
2324476,374,346247.75,0,12.754915,15,14,False,True,False,False,False
1171950,210,257485.6,0,12.458727,8,18,False,True,False,False,False
1263406,228,74466.21,0,11.218127,9,12,False,True,False,False,False
2181401,352,297409.38,0,12.602872,14,16,False,True,False,False,False
1611396,276,130655.19,0,11.780333,11,12,False,True,False,False,False
1958646,324,41573.98,0,10.635278,13,12,False,True,False,False,False
1824048,304,272601.62,0,12.515774,12,16,False,True,False,False,False
1691340,283,104701.16,0,11.558885,11,19,False,True,False,False,False
2133047,348,113578.58,0,11.640267,14,12,False,True,False,False,False
1154292,208,355117.44,0,12.78021,8,16,False,True,False,False,False
1961022,324,151364.66,0,11.927461,13,12,False,True,False,False,False
2678151,545,266991.72,0,12.494981,22,17,False,True,False,False,False
2642410,495,175429.31,0,12.075003,20,15,False,True,False,False,False
1196584,211,56250.58,0,10.937607,8,19,False,True,False,False,False
2247217,356,163960.1,0,12.007391,14,20,False,True,False,False,False
867048,178,1375100.2,0,14.134039,7,10,False,False,False,False,True
2583462,403,26234.14,0,10.174893,16,19,False,True,False,False,False
1707623,284,33411244.0,0,17.324404,11,20,False,False,False,False,True
2528403,400,165143.05,0,12.01458,16,16,False,False,False,False,True
950859,184,87339.83,0,11.377584,7,16,False,True,False,False,False
2628431,466,168542.12,0,12.034953,19,10,False,True,False,False,False
161919,17,221707.25,0,12.309122,0,17,False,True,False,False,False
1146568,208,407732.84,0,12.918372,8,16,False,False,False,False,True
165600,17,88420.0,0,11.389876,0,17,False,False,False,False,True
849850,177,134005.03,0,11.805648,7,9,False,False,False,False,True
861419,178,407281.03,0,12.917264,7,10,False,True,False,False,False
1439727,252,282085.1,0,12.549972,10,12,False,True,False,False,False
7288,8,377399.5,0,12.841064,0,8,False,False,False,False,True
1020075,188,94965.61,0,11.461291,7,20,False,True,False,False,False
2654043,522,211681.45,0,12.262847,21,18,False,False,False,False,True
1179396,210,218965.44,0,12.296679,8,18,False,True,False,False,False
1355372,235,315520.0,0,12.6619835,9,19,False,True,False,False,False
1015197,188,166290.95,0,12.021506,7,20,False,True,False,False,False
545039,134,295530.9,0,12.596536,5,14,False,True,False,False,False
840355,165,17573.08,0,9.774238,6,21,False,False,False,False,True
1388078,237,484219.88,0,13.090299,9,21,False,True,False,False,False
1662858,281,1795445.1,0,14.400764,11,17,False,False,False,False,True
2511057,399,226643.92,0,12.331144,16,15,False,True,False,False,False
2488605,397,164977.42,0,12.0135765,16,13,False,True,False,False,False
567405,136,63233.97,0,11.054628,5,16,False,True,False,False,False
